id_1,id_0,title_1,title_0,brand_name,category,table_name,dependency_ratio,dependency_count,similarity,max_length,min_length,jaro_winker
7449,10434,웁스 마이 브로우 타투 팩,웁스 마이 브로우 타투팩,베리썸,아이브로,naver_beauty_product_info_extended_v1_211217,0.75,3,1.0,10,10,
7450,77362,에잇 데이즈 퓨어 비타민 앰플 플러스,에잇 데이즈 퓨어 비타민 씨 앰플 플러스,베리홉,에센스,naver_beauty_product_info_extended_v1_211217,1.0,6,0.9375,16,15,
7452,77364,에잇 데이즈 리파이닝 부스트 세럼,에잇 데이즈 리파이닝 부스트 세럼,베리홉,에센스,naver_beauty_product_info_extended_v1_211217,1.0,5,1.0,14,14,
7454,77360,에잇 데이즈 퓨어 비타민 토너,에잇 데이즈 퓨어 비타민 씨 토너,베리홉,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,5,0.9231,13,12,
7455,77111,아하 바하 파하 리파이닝 부스트 패드,아하 바하 파하 리파이닝 부스트 패드,베리홉,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,6,1.0,15,15,
7456,49059,트루 에이씨 티트리 인텐시브 나이트 크림,트루 에이씨 티트리 인텐시브 나이트 크림,베리홉,크림,naver_beauty_product_info_extended_v1_211217,1.0,6,1.0,17,17,
7457,10522,클리어스 에센스 스킨,클리어스 에센스 스킨,베비루미,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,9,9,
7458,10523,클리어스 퓨어 에멀전,클리어스 퓨어 에멀전,베비루미,로션,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,9,9,
7459,10524,클리어스 밸런스 크림,클리어스 밸런스 크림,베비루미,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,9,9,
7460,59810,골든 루미너스 프리미엄 크림,골든 루미너스 프리미엄 크림,베쏘네,크림,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,12,12,
7461,59803,클라우드 오투 크림,클라우드 오투 크림,베쏘네,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,8,8,
7463,24288,힐탑가든 베이비 알로에 속살 크림,힐탑가든 크림,유니베라,크림,naver_beauty_product_info_extended_v1_211217,1.0,2,0.4286,14,6,
7466,57236,베이비 톤업 세럼,베이비 톤업 세럼,어퓨,에센스,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,7,7,
7467,56752,코스맥스 베이비 톤업 크림,베이비 톤업 크림,어퓨,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,0.6364,11,7,
7468,56752,베이비 톤 업 크림,베이비 톤업 크림,어퓨,크림,naver_beauty_product_info_extended_v1_211217,0.6667,2,1.0,7,7,
7469,97197,베이비페이스 내츄럴 아이브로우,베이비 페이스 내츄럴 아이브로우,잇츠스킨,아이브로,naver_beauty_product_info_extended_v1_211217,0.6667,2,1.0,14,14,
7470,97314,베이비페이스 쁘띠 틴트 글로스,베이비페이스 쁘띠 틴트 글로스,잇츠스킨,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,13,13,
7471,57208,베이비 톤업 스킨,베이비 톤업 스킨,어퓨,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,7,7,
7472,57479,베이비 톤업 아이라이터,베이비 톤업 아이라이터,어퓨,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,10,10,
7478,104045,트리트먼트 로션,트리트먼트 로션,베이지크,에센스,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,7,7,
7482,17957,캄다운 하이드로 워터 토너,캄 다운 하이드로 워터 토너,베지하이,스킨/토너,naver_beauty_product_info_extended_v1_211217,0.75,3,1.0,11,11,
7483,10596,하이텐션 에너지 앰플,하이텐션 에너지 앰플,베지하이,에센스,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,9,9,
7484,10598,어드밴스드 멀티 퍼펙팅 레드 오일 세럼,어드밴스드 멀티 퍼펙팅 레드 오일 세럼,벤스킨케어,에센스,naver_beauty_product_info_extended_v1_211217,1.0,6,1.0,16,16,
7485,67709,알로에 바하 스킨 토너,알로에 바하 스킨토너,벤튼,스킨/토너,naver_beauty_product_info_extended_v1_211217,0.6667,2,1.0,9,9,
7487,67714,깊은 녹차 토너,깊은 녹차 토너,벤튼,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,6,6,
7488,67710,스네일비 하이콘텐트 에센스,스네일비 하이콘텐트 에센스,벤튼,에센스,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,12,12,
7489,67727,스네일비 얼티밋 세럼,스네일비 얼티밋 세럼,벤튼,에센스,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,9,9,
7490,67724,카카오 모이스트 앤 마일드 토너,카카오 모이스트 앤 마일드 토너,벤튼,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,5,1.0,13,13,
7491,67722,스네일비 하이콘텐트 스킨,스네일비 하이콘텐트 스킨,벤튼,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,11,11,
7492,67726,깊은 녹차 세럼,깊은 녹차 세럼,벤튼,에센스,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,6,6,
7493,67745,퍼먼테이션 에센스,퍼먼테이션 에센스,벤튼,에센스,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,8,8,
7494,67723,카카오 모이스트 앤 마일드 세럼,카카오 모이스트 앤 마일드 세럼,벤튼,에센스,naver_beauty_product_info_extended_v1_211217,1.0,5,1.0,13,13,
7497,67715,퍼먼테이션 아이 크림,퍼먼테이션 아이크림,벤튼,크림,naver_beauty_product_info_extended_v1_211217,0.5,1,1.0,9,9,
7498,67731,깊은 녹차 로션,깊은 녹차 로션,벤튼,로션,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,6,6,
7500,67716,알로에 히알루론 크림,알로에 히알루론 크림,벤튼,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,9,9,
7501,67730,스네일비 하이콘텐트 로션,스네일비 하이콘텐트 로션,벤튼,로션,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,11,11,
7502,67735,어니스트 립밤,어니스트 립밤,벤튼,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,6,6,
7503,67713,카카오 모이스트 앤 마일드 크림,카카오 모이스트 앤 마일드 크림,벤튼,크림,naver_beauty_product_info_extended_v1_211217,1.0,5,1.0,13,13,
7504,67721,티트리 미스트,티트리 미스트,벤튼,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,6,6,
7507,17958,울트라 리페어 크림,울트라 리페어 크림,벨더마,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,8,8,
7510,93766,아쿠아벨라 에센스 토너,아쿠아벨라 에센스 토너,눅스,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,10,10,
7511,89896,더 벨라 컬렉션 아이섀도우 팔레트 미니,더 벨라 컬렉션 아이섀도우 팔레트 미니,셀레피트,아이섀도,naver_beauty_product_info_extended_v1_211217,1.0,6,1.0,16,16,
7511,89888,더 벨라 컬렉션 아이섀도우 팔레트 미니,더 벨라 컬렉션 미니,셀레피트,아이섀도,naver_beauty_product_info_extended_v1_211217,1.0,4,0.5,16,8,
7514,89895,더 벨라 컬렉션 블러셔,더 벨라 컬렉션 블러셔,셀레피트,컨투어링,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,9,9,
7516,102735,아쿠아벨라 로션,아쿠아벨라 로션,눅스,로션,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,7,7,
7519,85227,블레미쉬 케어 솔루션 깔라만시 패드,블레미쉬 케어 솔루션 깔라만시패드,벨라몬스터,스킨/토너,naver_beauty_product_info_extended_v1_211217,0.75,3,1.0,15,15,
7525,85249,블레미쉬 케어 솔루션 깔라만시 앰플,블레미쉬 케어 솔루션 깔라만시앰플,벨라몬스터,에센스,naver_beauty_product_info_extended_v1_211217,0.75,3,1.0,15,15,
7525,85255,블레미쉬 케어 솔루션 깔라만시 앰플,깔라만시 앰플,벨라몬스터,에센스,naver_beauty_product_info_extended_v1_211217,1.0,2,0.4,15,6,
7528,85256,센서티브 케어 솔루션 크림,센서티브 케어 솔루션,벨라몬스터,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,0.8182,11,9,
7529,85232,스트레스 아웃 솔루션 당근워터 에센스,스트레스 아웃 솔루션 당근워터에센스,벨라몬스터,에센스,naver_beauty_product_info_extended_v1_211217,0.75,3,1.0,16,16,
7530,57732,티트리 카밍 모이스처라이저,티트리 카밍 모이스처라이저,보나벨라,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,12,12,
7531,85239,포어 클로징 솔루션 민트패드,포어 클로징 솔루션 민트패드,벨라몬스터,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,12,12,
7535,57740,그리너리 릴렉싱 립 밤,그리너리 릴렉싱 립 밤,보나벨라,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,9,9,
7538,47874,티트리 더마 밸런싱 로션,티트리 더마 밸런싱 로션,보나벨라,로션,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,10,10,
7540,51861,루미너스 화이트닝 앰플 세럼,루미너스 화이트닝 앰플세럼,보나벨라,에센스,naver_beauty_product_info_extended_v1_211217,0.6667,2,1.0,12,12,
7541,57743,티트리 카밍 크림 미스트,티트리 카밍 크림 미스트,보나벨라,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,10,10,
7542,57743,티트리 카밍 크림 미스트,티트리 카밍 크림 미스트,보나벨라,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,10,10,
7543,9061,하이드라 워터리 카밍 크림,하이드라 워터리 카밍 크림,모어벨라,크림,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,11,11,
7544,9063,데일리 화이트 크림 토너,데일리 화이트 크림 토너,모어벨라,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,10,10,
7545,57732,티트리 카밍 모이스처라이저,티트리 카밍 모이스처라이저,보나벨라,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,12,12,
7546,85256,센서티브 케어 솔루션 크림,센서티브 케어 솔루션,벨라몬스터,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,0.8182,11,9,
7547,57739,엑스트라 타임리스 토너패드,엑스트라 타임리스 토너패드,보나벨라,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,12,12,
7548,85236,센서티브 케어 솔루션 톳토너,센서티브 케어 솔루션 톳토너,벨라몬스터,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,12,12,
7549,9059,데일리 센텔라 앰플,데일리 센텔라 앰플,모어벨라,에센스,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,8,8,
7551,10605,넥크림 프레스티지 에이지 킬러,넥크림 프레스티지 에이지 킬러,벨라,크림,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,13,13,
7552,57748,글로우 립 틴트,글로우 립틴트,보나벨라,립메이크업,naver_beauty_product_info_extended_v1_211217,0.5,1,1.0,6,6,
7554,85242,어메이징 필링 어택 크림,어메이징 필링 어택 크림,벨라몬스터,크림,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,10,10,
7555,57734,데이즈 리턴 부스터,데이즈 리턴 부스터,보나벨라,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,8,8,
7556,57751,인텐시브 리페어 아이크림,인텐시브 리페어 아이크림,보나벨라,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,11,11,
7557,57746,로즈워터 톤업크림,로즈워터 톤업크림,보나벨라,크림,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,8,8,
7557,57742,로즈워터 톤업크림,로즈워터 톤업크림,보나벨라,크림,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,8,8,
7558,10636,에스에프 에디션 바이오 에센스,에디션 바이오 에센스,벨라루시,에센스,naver_beauty_product_info_extended_v1_211217,1.0,3,0.6923,13,9,
7559,10637,에스에프 에디션 바이오 아이크림,에디션 바이오 아이크림,벨라루시,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,0.7143,14,10,
7560,10640,에스에프 에디션 바이오 인텐시브 앰플,에디션 바이오 인텐시브 앰플,벨라루시,에센스,naver_beauty_product_info_extended_v1_211217,1.0,4,0.75,16,12,
7562,10642,기린 리프팅 롤러크림,기린 리프팅 롤러 크림,벨라수,크림,naver_beauty_product_info_extended_v1_211217,0.6667,2,1.0,9,9,
7564,106854,슈퍼 푸드 라이트 크림,슈퍼푸드 라이트 크림,벨레다,크림,naver_beauty_product_info_extended_v1_211217,0.6667,2,1.0,9,9,
7565,106850,리파이닝 토너,리파이닝 토너,벨레다,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,6,6,
7574,101179,마린 스파 이데베논 캡슐 앰플,마린 스파 이데베논 캡슐 앰플,벨비죠,에센스,naver_beauty_product_info_extended_v1_211217,1.0,5,1.0,12,12,
7577,101182,하이드레이팅 에멀젼,마린 하이드레이팅 에멀젼,벨비죠,로션,naver_beauty_product_info_extended_v1_211217,1.0,2,0.8182,11,9,
7579,101182,마린 하이드레이팅 에멀젼,마린 하이드레이팅 에멀젼,벨비죠,로션,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,11,11,
7580,101193,마린 하이드레이팅 링클 리페어 아이크림,마린 하이드레이팅 링클 리페어 아이크림,벨비죠,크림,naver_beauty_product_info_extended_v1_211217,1.0,5,1.0,17,17,
7581,101185,마린 스파 이데베논 캡슐 크림,마린 스파 이데베논 캡슐 크림,벨비죠,크림,naver_beauty_product_info_extended_v1_211217,1.0,5,1.0,12,12,
7582,101178,하이드레이팅 소프너,하이드레이팅 소프너 토너,벨비죠,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,2,0.8182,11,9,
7583,101181,마린 스파 리제너레이팅 앰플,마린 스파 리제너레이팅 앰플,벨비죠,에센스,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,12,12,
7586,101192,마린 하이드레이팅 링클 리페어 크림,마린 하이드레이팅 링클리페어 크림,벨비죠,크림,naver_beauty_product_info_extended_v1_211217,0.75,3,1.0,15,15,
7588,10653,립 웨이브 딜리트,립 웨이브 딜리트 스페셜,보나메두사,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,3,0.7,10,7,
7588,27074,립 웨이브 딜리트,립 웨이브 딜리트,보나메두사,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,7,7,
7589,10664,페이스 웨이브 딜리트,페이스 웨이브 딜리트,보나메두사,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,9,9,
7590,10654,프로덕티브 쏘일크림,프로덕티브 쏘일크림,보나메두사,크림,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,9,9,
7591,27076,레드 블랙 딜리트,레드블랙 딜리트,보나메두사,에센스,naver_beauty_product_info_extended_v1_211217,0.5,1,1.0,7,7,
7592,27075,아이 웨이브 딜리트,아이 웨이브 딜리트,보나메두사,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,8,8,
7593,57746,로즈워터 톤업크림 미니어처,로즈워터 톤업크림,보나벨라,크림,naver_beauty_product_info_extended_v1_211217,1.0,2,0.6667,12,8,
7594,56398,그린티 워터밤 수분크림,그린티 워터밤 수분크림,보나쥬르,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,10,10,
7595,56399,펩타이드 워터밤,펩타이드 워터밤,보나쥬르,크림,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,7,7,
7596,56433,가지 수분 크림,가지 수분 크림,보나쥬르,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,6,6,
7597,56445,익스트림 시카 크림,익스트림 시카크림,보나쥬르,크림,naver_beauty_product_info_extended_v1_211217,0.5,1,1.0,8,8,
7598,56447,타임 리커버리 솔루션 크림,타임 리커버리 솔루션 크림,보나쥬르,크림,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,11,11,
7599,56439,그린 멀티 비타민 바이탈 뉴트리션 크림,그린 멀티비타민 바이탈 뉴트리션 크림,보나쥬르,크림,naver_beauty_product_info_extended_v1_211217,0.8,4,1.0,16,16,
7601,56401,로즈 스템 셀 앰플,로즈스템셀 앰플,보나쥬르,에센스,naver_beauty_product_info_extended_v1_211217,0.5,1,1.0,7,7,
7602,56402,익스트림 스팟 세럼,익스트림 스팟세럼,보나쥬르,에센스,naver_beauty_product_info_extended_v1_211217,0.5,1,1.0,8,8,
7603,56397,프로폴리스 세럼,프로폴리스 세럼,보나쥬르,에센스,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,7,7,
7604,56406,가지 데일리 토너,가지 데일리 토너,보나쥬르,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,7,7,
7605,56408,그린 멀티 비타민 바이탈 뉴트리션 세럼,그린 멀티비타민 바이탈 뉴트리션 세럼,보나쥬르,에센스,naver_beauty_product_info_extended_v1_211217,0.8,4,1.0,16,16,
7606,56402,익스트림 스팟 세럼,익스트림 스팟세럼,보나쥬르,에센스,naver_beauty_product_info_extended_v1_211217,0.5,1,1.0,8,8,
7608,56416,노세범 뽀송 미스트,노세범 뽀송 미스트,보나쥬르,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,8,8,
7609,56423,더마 리페어 앰플,더마 리페어 앰플,보나쥬르,에센스,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,7,7,
7611,56404,타임 리커버리 마이크로 에센스,타임 리커버리 마이크로 에센스,보나쥬르,에센스,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,13,13,
